lower_ci,upper_ci,method,n,iter
0.8085809818585261,1.4740147210479146,robust,1000,113
-1.939,-0.029,trad,10,114
-1.6943282185923105,-0.2745001588083148,robust,10,114
0.129,0.927,trad,100,114
-0.060330441882401775,1.116460269541674,robust,100,114
0.766,1.131,trad,1000,114
0.64016500230208,1.25674917826916,robust,1000,114
0.791,5.08,trad,10,115
0.8442656700937703,5.026875840220715,robust,10,115
0.167,2.204,trad,100,115
-1.0528696414616752,3.4244766859568516,robust,100,115
0.47,0.914,trad,1000,115
0.29582689233176995,1.089044196792002,robust,1000,115
-0.393,3.541,trad,10,116
-0.282463689581713,3.43106846249338,robust,10,116
0.721,1.738,trad,100,116
0.500755143081732,1.9577750489114925,robust,100,116
0.569,0.874,trad,1000,116
0.4728035436003402,0.9694160845727371,robust,1000,116
0.884,4.664,trad,10,117
1.0566296417851238,4.490990403896365,robust,10,117
0.905,1.929,trad,100,117
0.5921390959166144,2.2417137977434836,robust,100,117
0.521,0.959,trad,1000,117
0.32622636323793885,1.153385012120331,robust,1000,117
2.55,3.335,trad,10,118
2.704246059616006,3.1807132501461304,robust,10,118
1.019,2.52,trad,100,118
0.7359902425960223,2.803465097191972,robust,100,118
0.393,0.938,trad,1000,118
0.076417845124095,1.2548083262089058,robust,1000,118
-0.889,2.48,trad,10,119
-0.6553723336487146,2.2463463906641365,robust,10,119
0.276,1.828,trad,100,119
-0.28666409750251676,2.3904391920506076,robust,100,119
0.678,1.133,trad,1000,119
0.45412887193329665,1.3571206985504038,robust,1000,119
-3.681,2.692,trad,10,120
-3.981220860420097,2.992569912069929,robust,10,120
0.771,1.706,trad,100,120
0.6697515811623541,1.8076119651466174,robust,100,120
0.574,0.927,trad,1000,120
0.4621171548592159,1.0392783788244215,robust,1000,120
2.075,5.504,trad,10,121
2.3900444869889883,5.189752720617982,robust,10,121
0.654,2.026,trad,100,121
0.2638724586676884,2.416473878217312,robust,100,121
0.977,1.422,trad,1000,121
0.7640859794710653,1.6352849438681667,robust,1000,121
-1.364,1.138,trad,10,122
-1.4518315148067757,1.2265531426369596,robust,10,122
-0.353,1.02,trad,100,122
-0.561659540098459,1.228994417779677,robust,100,122
0.704,1.09,trad,1000,122
0.5888030314617866,1.2050861208241197,robust,1000,122
1.793,20.14,trad,10,123
0.18675361753230746,21.745847931405375,robust,10,123
0.745,2.152,trad,100,123
0.33799015114674646,2.559222506526323,robust,100,123
1.096,1.497,trad,1000,123
0.9541931136349426,1.639010130779628,robust,1000,123
-0.375,2.829,trad,10,124
-0.08231969260133831,2.5357051418449146,robust,10,124
0.207,1.075,trad,100,124
0.09798962475498052,1.1842031839626965,robust,100,124
1.084,1.455,trad,1000,124
0.9375113592074328,1.6011018875794378,robust,1000,124
-4.724,7.373,trad,10,125
-0.9106056905443771,3.5603046476685356,robust,10,125
0.966,2.128,trad,100,125
0.4821477175096691,2.612321688989673,robust,100,125
0.823,1.166,trad,1000,125
0.7549841504296928,1.2340703555371912,robust,1000,125
0.415,3,trad,10,126
0.9376589576910364,2.477515816038955,robust,10,126
0.053,1.484,trad,100,126
-0.33802605187579415,1.8748031722756338,robust,100,126
0.765,1.197,trad,1000,126
0.5281211928614455,1.4336959403451603,robust,1000,126
-0.617,3.89,trad,10,127
-0.1645189976261725,3.437384206816498,robust,10,127
1.169,2.387,trad,100,127
0.8081730656532236,2.747373334268958,robust,100,127
0.713,1.105,trad,1000,127
0.5642560501120188,1.253066806436343,robust,1000,127
-1.975,2.698,trad,10,128
-0.5336735687719443,1.2567760382380235,robust,10,128
0.247,1.942,trad,100,128
-0.4465955481568846,2.63483956420502,robust,100,128
0.8,1.189,trad,1000,128
0.6664534006274245,1.3220164907433498,robust,1000,128
-6.426,-0.503,trad,10,129
-5.6019589666354825,-1.3270482035345958,robust,10,129
0.38,1.602,trad,100,129
-0.21751421720983988,2.199592567854335,robust,100,129
1.247,1.674,trad,1000,129
1.060476287243507,1.8613415597637017,robust,1000,129
-2.606,0.314,trad,10,130
-2.1268603651213267,-0.164954550057537,robust,10,130
0.83,1.604,trad,100,130
0.6485980930876608,1.7854813848115558,robust,100,130
0.974,1.43,trad,1000,130
0.8388040486571771,1.56525758262823,robust,1000,130
1.256,4.423,trad,10,131
1.4016058269334386,4.2774766694093636,robust,10,131
1.396,2.637,trad,100,131
1.0368496605443127,2.9957552277965496,robust,100,131
0.636,1.238,trad,1000,131
0.2054153145962414,1.668360264683123,robust,1000,131
-2.321,4.381,trad,10,132
-1.8361367935170416,3.896002707197313,robust,10,132
0.293,1.507,trad,100,132
0.23201852611112717,1.5674661596073134,robust,100,132
0.637,1.04,trad,1000,132
0.5058351400359469,1.170427340088045,robust,1000,132
-0.494,3.002,trad,10,133
0.14362492596123966,2.36406328189631,robust,10,133
0.668,1.951,trad,100,133
0.10608116634161813,2.5126229905977198,robust,100,133
0.634,1.022,trad,1000,133
0.5229077641479235,1.1330886308048318,robust,1000,133
-1.756,1.932,trad,10,134
-1.6995744952108736,1.8753623229712117,robust,10,134
-0.088,0.897,trad,100,134
-0.18018496326042438,0.9897711041106381,robust,100,134
0.732,1.125,trad,1000,134
0.5927363224427824,1.263900544448832,robust,1000,134
-1.058,1.577,trad,10,135
-0.9369351465743979,1.4561776568631273,robust,10,135
0.272,1.448,trad,100,135
-0.07765824637373431,1.7979579229355303,robust,100,135
0.838,1.212,trad,1000,135
0.7193255354633596,1.3307382980654074,robust,1000,135
0.414,2.541,trad,10,136
0.7342029440452186,2.220403741286649,robust,10,136
-0.027,1.213,trad,100,136
-0.24214975908724545,1.4288698702198595,robust,100,136
0.544,0.885,trad,1000,136
0.4118699611014726,1.0180629145292417,robust,1000,136
-2.251,2.44,trad,10,137
-1.8642962483401957,2.0532973559151406,robust,10,137
0.419,1.253,trad,100,137
0.25277426590153884,1.419359079371928,robust,100,137
0.942,1.316,trad,1000,137
0.7618945220379189,1.4961234173314022,robust,1000,137
-3.906,3.363,trad,10,138
-3.478149723792025,2.934966166002613,robust,10,138
0.113,1.446,trad,100,138
-0.5581741887284514,2.1177739019561175,robust,100,138
0.531,0.904,trad,1000,138
0.3878812545897714,1.0466504375767263,robust,1000,138
-3.484,2.743,trad,10,139
-3.213025666409787,2.471933911380966,robust,10,139
0.395,1.433,trad,100,139
-0.10195834824217598,1.9296138983171802,robust,100,139
0.739,1.064,trad,1000,139
0.6413245489596298,1.1619113445070481,robust,1000,139
0.381,1.708,trad,10,140
0.679353620822136,1.4089309138277886,robust,10,140
0.553,1.656,trad,100,140
0.34376578148782433,1.8649256878766287,robust,100,140
0.992,1.42,trad,1000,140
0.8349726875318435,1.5762842691912153,robust,1000,140
0.51,5.847,trad,10,141
-0.2549396680577334,6.612072235063193,robust,10,141
-1.458,0.925,trad,100,141
-2.799435363640108,2.2668620854120416,robust,100,141
0.914,1.333,trad,1000,141
0.7321664400684238,1.5142742604899095,robust,1000,141
0.86,3.783,trad,10,142
0.9170414877174011,3.72589115786619,robust,10,142
1.214,2.324,trad,100,142
0.8841669640041498,2.6537121231220357,robust,100,142
0.908,1.334,trad,1000,142
0.7728795969726052,1.4690256610697845,robust,1000,142
0.304,3.609,trad,10,143
0.30595516091053554,3.6071766775309437,robust,10,143
0.775,2.191,trad,100,143
0.4654629399758825,2.5005711980164467,robust,100,143
0.858,1.242,trad,1000,143
0.7541645034416327,1.3458504154121633,robust,1000,143
-5.101,5.62,trad,10,144
-5.4098141039998335,5.929233346183294,robust,10,144
0.925,2.266,trad,100,144
0.5211897560563967,2.669815468491207,robust,100,144
0.966,1.366,trad,1000,144
0.827546559153397,1.50433974133408,robust,1000,144
0.674,3.397,trad,10,145
1.044254873202847,3.0268462445365016,robust,10,145
0.488,1.526,trad,100,145
0.15282589251905487,1.8610745518952545,robust,100,145
0.775,1.183,trad,1000,145
0.6317580692127502,1.326907749380095,robust,1000,145
0.229,4.146,trad,10,146
1.281393467579666,3.093846800759147,robust,10,146
-0.477,0.542,trad,100,146
-0.8666980938711276,0.9316241540310145,robust,100,146
0.88,1.317,trad,1000,146
0.7063409666374075,1.490490931470605,robust,1000,146
-0.055,1.021,trad,10,147
0.206907067819606,0.7592617102434093,robust,10,147
0.704,1.714,trad,100,147
0.5357257214605122,1.882335558915608,robust,100,147
0.927,1.355,trad,1000,147
0.7458359559882031,1.5365171759386695,robust,1000,147
-0.384,2.753,trad,10,148
0.04241638337006637,2.3260228078908076,robust,10,148
0.063,1.563,trad,100,148
-0.5719033859660309,2.197747759547246,robust,100,148
0.834,1.226,trad,1000,148
0.6352170198253753,1.4250181414034497,robust,1000,148
0.555,1.267,trad,10,149
0.6458650164164121,1.1759623010936173,robust,10,149
-0.146,0.965,trad,100,149
-0.7889837807808546,1.6079209766265001,robust,100,149
0.701,1.047,trad,1000,149
0.5948376605248845,1.1528419937984018,robust,1000,149
-2.551,3.452,trad,10,150
-2.034196402369516,2.934694133413908,robust,10,150
0.85,2.103,trad,100,150
0.13902820078993972,2.8139713711866543,robust,100,150
0.827,1.223,trad,1000,150
0.6820673668450601,1.368333551790807,robust,1000,150
-0.852,1.672,trad,10,151
-0.5616403079707841,1.381615916111713,robust,10,151
-0.418,0.919,trad,100,151
-0.9841432843735776,1.4854396827235936,robust,100,151
0.701,1.098,trad,1000,151
0.5180005169311092,1.2804832239450188,robust,1000,151
-1.761,5.488,trad,10,152
-1.8136950154125042,5.54097957092139,robust,10,152
0.381,1.193,trad,100,152
0.32331910819537923,1.2500838452630034,robust,100,152
1.135,1.623,trad,1000,152
0.8444960686542731,1.9132769688350175,robust,1000,152
-3.422,2.217,trad,10,153
-3.0913691636295493,1.8865463036055028,robust,10,153
0.525,1.538,trad,100,153
0.3250486112196501,1.7377728903160805,robust,100,153
1.123,1.539,trad,1000,153
0.9962465710575508,1.6662561577243822,robust,1000,153
0.849,2.261,trad,10,154
0.8098596690186515,2.29966689066122,robust,10,154
-0.989,1.245,trad,100,154
-1.833369386919409,2.0886516173033427,robust,100,154
0.828,1.204,trad,1000,154
0.7030708049396293,1.3293828221685915,robust,1000,154
1.1,2.561,trad,10,155
1.191696331983776,2.469402308969036,robust,10,155
1.365,2.917,trad,100,155
0.6944720772456527,3.587808255499265,robust,100,155
0.828,1.281,trad,1000,155
0.6164364093103227,1.4927872541052745,robust,1000,155
0.183,2.904,trad,10,156
0.042404486398833985,3.0442143896072698,robust,10,156
0.135,1.553,trad,100,156
-0.28427645965437154,1.972191756354683,robust,100,156
0.365,0.876,trad,1000,156
0.015907247117491585,1.224895707008908,robust,1000,156
-0.275,3.233,trad,10,157
-0.47680535910455535,3.4346471184212186,robust,10,157
0.936,1.847,trad,100,157
0.7757216360827264,2.0075156411131956,robust,100,157
0.779,1.179,trad,1000,157
0.6294216707434487,1.3283406654328447,robust,1000,157
0.257,1.436,trad,10,158
0.2548834777845953,1.4382615589787067,robust,10,158
0.033,1.218,trad,100,158
-0.34027041542761616,1.591821409497941,robust,100,158
0.649,1.025,trad,1000,158
0.5253202298366929,1.1488031155349172,robust,1000,158
-1.275,16.898,trad,10,159
-2.235017898204842,17.858489866216257,robust,10,159
0.145,1.409,trad,100,159
-0.22745796063869317,1.7814790278819896,robust,100,159
0.964,1.375,trad,1000,159
0.78618029621838,1.552757042744159,robust,1000,159
-7.848,1.151,trad,10,160
-7.460523352556082,0.763643380460111,robust,10,160
0.054,1.2,trad,100,160
-0.1657556503014117,1.4197088546521555,robust,100,160
0.687,1.058,trad,1000,160
0.5753039873935147,1.1689732315839234,robust,1000,160
1.589,6.626,trad,10,161
2.001921113439855,6.213160179830166,robust,10,161
0.065,0.917,trad,100,161
-0.18484126239540694,1.166413010157131,robust,100,161
1.072,1.571,trad,1000,161
0.767645114541505,1.8751215973841457,robust,1000,161
-0.05,1.887,trad,10,162
-9.339672649750774e-4,1.8377687368834685,robust,10,162
1.033,2.616,trad,100,162
0.36656066484033545,3.2821563900832476,robust,100,162
0.506,0.893,trad,1000,162
0.3746496657718109,1.024429804417089,robust,1000,162
0.526,0.96,trad,10,163
0.5531390195170285,0.9328152343621661,robust,10,163
0.825,2.062,trad,100,163
0.4204585625869066,2.465699876160633,robust,100,163
0.5,0.874,trad,1000,163
0.39123635230804105,0.9828810018223664,robust,1000,163
-0.141,1.946,trad,10,164
0.32612714531498477,1.478152205745825,robust,10,164
0.472,1.991,trad,100,164
-0.4184114892120079,2.881450299421717,robust,100,164
0.878,1.278,trad,1000,164
0.670936142969657,1.4850900621621783,robust,1000,164
0.223,2.145,trad,10,165
0.5849588324596757,1.7832518009035878,robust,10,165
-0.94,0.772,trad,100,165
-1.4802645267037133,1.311580030844217,robust,100,165
0.593,0.985,trad,1000,165
0.4223412366879388,1.1563540433763708,robust,1000,165
-0.422,2.564,trad,10,166
0.168357547170213,1.9730795825739702,robust,10,166
1.964,4.143,trad,100,166
1.1119967296931845,4.994464910020977,robust,100,166
0.643,1.073,trad,1000,166
0.48724785064709264,1.2290202283701794,robust,1000,166
-1.923,1.424,trad,10,167
-0.9462301935898688,0.446993889687861,robust,10,167
1.01,2.02,trad,100,167
0.7855930269750055,2.2445429229677236,robust,100,167
0.851,1.266,trad,1000,167
0.6909584078761868,1.4258474801210763,robust,1000,167
-0.608,3.834,trad,10,168
-0.11550065931699294,3.340854128915226,robust,10,168
1.038,2.145,trad,100,168
0.7951602517826116,2.3876217428723256,robust,100,168
0.701,1.046,trad,1000,168
0.5936269994374219,1.1539108442811,robust,1000,168
-2.636,0.243,trad,10,169
-2.557878459241673,0.16390853303800035,robust,10,169
0.653,1.852,trad,100,169
0.371845504189826,2.133284334591149,robust,100,169
0.902,1.301,trad,1000,169
0.7604204929937788,1.442515030557636,robust,1000,169
-2.763,1.176,trad,10,170
-2.5734302849392114,0.9866538824129979,robust,10,170
0.717,1.746,trad,100,170
0.45253009921895093,2.0099028372204524,robust,100,170
0.721,1.127,trad,1000,170
0.5513160574567587,1.2967550364541243,robust,1000,170
0.316,3.371,trad,10,171
0.6409811812562138,3.0457201383449544,robust,10,171
0.315,1.775,trad,100,171
-0.8590265765542864,2.9492549050295462,robust,100,171
0.539,0.984,trad,1000,171
0.3345829805730166,1.1882110858304311,robust,1000,171
-3.886,5.765,trad,10,172
-3.6118670941633537,5.490356509603335,robust,10,172
1.075,2.058,trad,100,172
0.86322882553069,2.2699529533667393,robust,100,172
0.578,1.058,trad,1000,172
0.34513475925832693,1.2909340800655213,robust,1000,172
0.316,2.45,trad,10,173
0.623535418269306,2.1427404003591324,robust,10,173
0.612,1.892,trad,100,173
0.2022959275304823,2.3015734807009247,robust,100,173
0.694,1.179,trad,1000,173
0.4738169744721794,1.3998675666402538,robust,1000,173
0.459,3.904,trad,10,174
1.2417638137439133,3.1215392255952614,robust,10,174
0.299,1.654,trad,100,174
-0.06648672167004988,2.0201041061141263,robust,100,174
0.762,1.267,trad,1000,174
0.41872317771886347,1.6104810329439294,robust,1000,174
-0.276,5.967,trad,10,175
0.5601451451717456,5.131463860455456,robust,10,175
0.79,2.154,trad,100,175
0.4319412689901183,2.5120885323264814,robust,100,175
0.891,1.319,trad,1000,175
0.7641358349788862,1.446470095525707,robust,1000,175
-0.721,2.47,trad,10,176
-0.5329626799863962,2.2826456579388923,robust,10,176
0.658,1.631,trad,100,176
0.4761515754293263,1.813069568184082,robust,100,176
0.745,1.153,trad,1000,176
0.5894736927564771,1.3082688626615617,robust,1000,176
0.842,2.781,trad,10,177
1.1820926333067343,2.4407647399141004,robust,10,177
0.792,1.648,trad,100,177
0.6213653537991225,1.8178009192036098,robust,100,177
0.684,1.067,trad,1000,177
0.5578746012272149,1.1933203878385548,robust,1000,177
-3.286,2.692,trad,10,178
-2.9160319598454616,2.321840334140593,robust,10,178
-0.152,1.623,trad,100,178
-0.9419302421083546,2.4122713190940983,robust,100,178
0.914,1.284,trad,1000,178
0.822497036629148,1.3752906315172093,robust,1000,178
-1.012,2.401,trad,10,179
-0.44045287343972805,1.828912904364461,robust,10,179
0.747,2.125,trad,100,179
-0.14550766923029257,3.0174411406258805,robust,100,179
0.914,1.375,trad,1000,179
0.7595682315502413,1.529552005834585,robust,1000,179
-0.589,4.17,trad,10,180
-0.3825568402217383,3.9639484517675054,robust,10,180
0.316,1.705,trad,100,180
-0.08770745723399931,2.108664781441999,robust,100,180
0.283,0.872,trad,1000,180
-0.03632680638011487,1.191335828535824,robust,1000,180
-3.231,0.271,trad,10,181
-2.8683029044995143,-0.09228871349615564,robust,10,181
0.386,1.144,trad,100,181
0.18406154238707406,1.345718093126533,robust,100,181
0.892,1.339,trad,1000,181
0.7399420943624395,1.490597147552634,robust,1000,181
-0.837,1.681,trad,10,182
-0.8840419737449927,1.7282962400289106,robust,10,182
-0.684,1.037,trad,100,182
-1.0460137408441539,1.3987761352124854,robust,100,182
0.744,1.155,trad,1000,182
0.585189162574797,1.3140614886995783,robust,1000,182
-0.321,1.872,trad,10,183
-0.382994333841012,1.9336004209667623,robust,10,183
-0.1,1.001,trad,100,183
-0.4129341589955084,1.3145632207877849,robust,100,183
1.039,1.55,trad,1000,183
0.7517167498528083,1.8370807245800487,robust,1000,183
-0.462,5.753,trad,10,184
-0.561534763302777,5.852790696522609,robust,10,184
-0.541,0.887,trad,100,184
-1.3059416991781114,1.651771072867701,robust,100,184
0.941,1.347,trad,1000,184
0.8098094079151673,1.4788475275842896,robust,1000,184
-0.663,2.554,trad,10,185
-0.6044322967135107,2.4962415759680625,robust,10,185
0.38,1.62,trad,100,185
0.16082589288292304,1.8395991663954665,robust,100,185
0.642,1.006,trad,1000,185
0.5090818701439057,1.138996163085121,robust,1000,185
-1.214,3.899,trad,10,186
-0.3016728120395349,2.986066637936288,robust,10,186
-0.591,1.656,trad,100,186
-1.525694004977323,2.590231183594372,robust,100,186
0.721,1.19,trad,1000,186
0.5627654668141344,1.348272777129192,robust,1000,186
1.031,3.931,trad,10,187
1.2378781665476697,3.7237074108301322,robust,10,187
0.937,2.753,trad,100,187
0.13302790895154826,3.5569467412395923,robust,100,187
0.624,1.159,trad,1000,187
0.3284502218364045,1.4540050853356197,robust,1000,187
-2.134,1.591,trad,10,188
-2.2139438198380916,1.6703864791705012,robust,10,188
0.459,2.003,trad,100,188
-0.04001196499193327,2.5017983965524424,robust,100,188
0.66,1.191,trad,1000,188
0.26486785736444185,1.5864169317497208,robust,1000,188
-0.442,3.43,trad,10,189
-0.0370215558122875,3.0254103785858346,robust,10,189
1.003,1.881,trad,100,189
0.7955237351592278,2.088310225402297,robust,100,189
1.138,1.55,trad,1000,189
0.8976455021115819,1.7901678648758916,robust,1000,189
0.173,3.579,trad,10,190
0.2368076561325716,3.5153463966703766,robust,10,190
0.449,1.729,trad,100,190
0.12845665991475486,2.0494934048234565,robust,100,190
0.807,1.208,trad,1000,190
0.6689256494586822,1.3465429577076873,robust,1000,190
-1.455,1.616,trad,10,191
-0.7775632961178771,0.9378463081635935,robust,10,191
1.461,3.248,trad,100,191
0.9516351502858984,3.757679093285701,robust,100,191
0.595,0.987,trad,1000,191
0.4691232916522171,1.1133712467062717,robust,1000,191
0.342,4.88,trad,10,192
0.9959137415142296,4.22595261251204,robust,10,192
-0.105,1.256,trad,100,192
-0.7981923698458002,1.9490228286562277,robust,100,192
0.931,1.377,trad,1000,192
0.7165048144055868,1.591839472046716,robust,1000,192
-4.45,1.694,trad,10,193
-5.179705161002935,2.4239605456860236,robust,10,193
-0.11,1.08,trad,100,193
-0.4694504803246031,1.4388433702205934,robust,100,193
0.664,1.026,trad,1000,193
0.5514772376210563,1.1387870522308123,robust,1000,193
-1.83,2.527,trad,10,194
-1.1879782658705555,1.8845285613267522,robust,10,194
0.531,1.858,trad,100,194
0.2361642966809998,2.152681478219113,robust,100,194
0.839,1.227,trad,1000,194
0.7215569310279013,1.3444589125159532,robust,1000,194
0.614,2.594,trad,10,195
1.0155150899846817,2.1924139662944473,robust,10,195
0.726,2.365,trad,100,195
0.12048154820952606,2.97078548121623,robust,100,195
