n,beta,iter
100,0.9075622202484365,704
1000,1.0647205927862209,704
10,1.3316230198588899,705
100,0.755101621250915,705
1000,0.6948984530437683,705
10,1.4662945073990994,706
100,1.5859840204267062,706
1000,1.025265622897113,706
10,1.1703948972379417,707
100,-0.0934271075261841,707
1000,1.012002789884979,707
10,1.5084336076344294,708
100,0.5593764806074678,708
1000,1.1379238092418096,708
10,0.6502113200698187,709
100,0.7970493736133198,709
1000,0.8282880684582937,709
10,1.3875371118193807,710
100,0.7942013590658166,710
1000,1.15682434556342,710
10,-0.7257312232182365,711
100,1.6887042513073887,711
1000,1.0147386263980607,711
10,1.485740989527779,712
100,1.1393617031389431,712
1000,1.0946913033155465,712
10,1.2647438250603125,713
100,0.3906833203305507,713
1000,1.3489226384277488,713
10,1.3906425699664522,714
100,1.2295237415226548,714
1000,0.9993523863491617,714
10,0.5425295773275615,715
100,0.9921029243705903,715
1000,0.7669229707484597,715
10,0.02323468235226495,716
100,0.06322105881663269,716
1000,1.077233353991145,716
10,0.20376688803476925,717
100,1.1863497912806593,717
1000,1.2278416836474566,717
10,2.758036983058523,718
100,0.9767387631413257,718
1000,1.2335501595989635,718
10,0.3325515120834649,719
100,0.5791282626404299,719
1000,1.2269020631972654,719
10,0.701593425308422,720
100,2.342756104314759,720
1000,1.5300018053222353,720
10,-0.6560029299254757,721
100,1.5074279202069005,721
1000,1.024393071143197,721
10,0.9160902877948716,722
100,0.7357308172759676,722
1000,1.081518271092509,722
10,0.9378638938290196,723
100,1.3371224510364108,723
1000,0.9559187645020607,723
10,-0.28684892796444983,724
100,0.8190468953832069,724
1000,1.1942906884564188,724
10,0.8346831630201462,725
100,0.6482232777642727,725
1000,0.8951129842667955,725
10,1.0381570921284717,726
100,4.027358721773691,726
1000,0.9119869168499737,726
10,3.0558067660654364,727
100,1.8862297885535755,727
1000,1.0352851400797403,727
10,1.4695474865661389,728
100,1.3510325985876903,728
1000,0.7759048255247781,728
10,1.3967256282877882,729
100,0.8247430282587748,729
1000,1.2336764970347371,729
10,0.8606828896679535,730
100,0.613509839809652,730
1000,0.8973721671411011,730
10,0.31715053522483255,731
100,1.289803149219203,731
1000,0.812983799553707,731
10,4.821575693606753,732
100,1.243829951902195,732
1000,1.3347125368655088,732
10,2.3569445000684293,733
100,1.0807906060149886,733
1000,0.8493191976349372,733
10,0.676249942247513,734
100,-0.8225596756398881,734
1000,1.0048956576201817,734
10,0.9270373776158412,735
100,1.2400579246669874,735
1000,0.8053081600461793,735
10,0.5375058586539092,736
100,2.4492788046062812,736
1000,0.8085651067521075,736
10,0.6624477765988637,737
100,1.275677706511102,737
1000,0.9155345370835272,737
10,-0.06725882304172938,738
100,2.112409612208258,738
1000,1.2274691286284414,738
10,1.6823172884536155,739
100,1.4018887656191341,739
1000,0.9879395938779151,739
10,1.1920959176361736,740
100,0.9743696782517076,740
1000,1.07781743613321,740
10,1.918983631264838,741
100,1.0554992917486987,741
1000,1.000968739700953,741
10,0.8190016095321875,742
100,0.8953385913534698,742
1000,1.2640760742132722,742
10,-0.10307705098670558,743
100,0.8703001550305008,743
1000,0.45641132671158596,743
10,1.3748676822610757,744
100,0.6448877829859233,744
1000,0.6988262595189368,744
10,2.7129706083081855,745
100,1.458071662738126,745
1000,1.3301743888093338,745
10,1.8203191506025287,746
100,1.5808081685487385,746
1000,0.7405871632271319,746
10,-0.43703709465582613,747
100,2.2021225361702226,747
1000,0.9047848094817005,747
10,3.904203677951635,748
100,0.8295384439896581,748
1000,0.8083199877109464,748
10,0.9471344712139191,749
100,1.601578728299281,749
1000,1.1472845029225112,749
10,2.001234469156365,750
100,1.3579749626241528,750
1000,1.1366569872744496,750
10,0.7102920086141801,751
100,0.4371982197528953,751
1000,0.7818943220316799,751
10,0.3631016679885173,752
100,0.6959904614140805,752
1000,0.9112151600483073,752
10,0.6988924069927398,753
100,0.34057981875376064,753
1000,1.2334122298499104,753
10,3.88638620614054,754
100,1.2486998848299191,754
1000,1.1979772692466135,754
10,4.437108249805828,755
100,1.012617674744136,755
1000,1.1752386581954877,755
10,1.7640127651226378,756
100,1.1216876994588934,756
1000,0.958244648465424,756
10,0.2936154418133109,757
100,0.5830699000858424,757
1000,0.9291136626541611,757
10,0.46812347763638645,758
100,1.5182489752084274,758
1000,0.847015977428779,758
10,-0.5747860016081207,759
100,0.11152452011379513,759
1000,0.921918673231241,759
10,3.1292388155608624,760
100,1.5296219744972566,760
1000,1.1333343612291653,760
10,0.22914362729884902,761
100,0.9258059396006558,761
1000,1.2460603816720064,761
10,0.38762097666705153,762
100,1.2632880377371207,762
1000,0.9562246011420812,762
10,1.1879728294296676,763
100,0.8119974780986446,763
1000,1.301226677250455,763
10,0.8079175923748481,764
100,0.9005547702361296,764
1000,1.0894001155320938,764
10,-0.7846638047130245,765
100,0.8764284677337105,765
1000,0.6500212081530022,765
10,1.7294189705705023,766
100,1.110376265441434,766
1000,1.0438730546416923,766
10,-1.6054501938491614,767
100,0.7952687313133201,767
1000,0.7787833299512479,767
10,1.2106425120639461,768
100,0.9514598692974499,768
1000,1.4498334978420326,768
10,1.2106924976182214,769
100,0.7458673500331863,769
1000,0.913999278191249,769
10,-0.2016053392740907,770
100,0.2593478703855734,770
1000,1.3488788142159007,770
10,1.7311241781171305,771
100,0.7936940018841993,771
1000,0.900540878167469,771
10,0.5052446473256391,772
100,0.9059739470750318,772
1000,1.171545299338483,772
10,2.265365450521984,773
100,0.2869753636795228,773
1000,1.2160518527901036,773
10,-0.4974918680572204,774
100,1.2967692186756243,774
1000,0.5867528862462875,774
10,1.3233225322280893,775
100,1.0138957966206137,775
1000,1.0334108442685306,775
10,1.709113791721367,776
100,1.0577873988878925,776
1000,0.4573520896356301,776
10,0.010064563447389529,777
100,0.9911018602739425,777
1000,0.9311740696522689,777
10,0.7491412972818157,778
100,1.7146340717975406,778
1000,0.8215667868643165,778
10,2.7070951925047444,779
100,0.6045247880429037,779
1000,0.34603731796316917,779
10,-0.404038980875158,780
100,-0.6274028551980169,780
1000,0.8317840274973938,780
10,-0.6250228479206897,781
100,1.00291332938611,781
1000,0.991949057282413,781
10,1.9025135222332608,782
100,1.379206439012623,782
1000,0.6419321592827559,782
10,1.477915155298483,783
100,0.7659159613538902,783
1000,1.0149551363693576,783
10,0.431282253178968,784
100,0.7317683546457637,784
1000,0.8618577052725397,784
10,2.2936820012421664,785
100,0.6430053451502117,785
1000,0.6459708422833019,785
10,2.0566631372179316,786
100,0.8117712550583714,786
1000,0.9291398562863777,786
10,2.1631717858007855,787
100,1.05736673785256,787
1000,0.7166056767769996,787
10,2.9251146579441523,788
100,0.9119055140960692,788
1000,1.1295008663475672,788
10,-1.1867727512991006,789
100,2.705445077549236,789
1000,1.0962254786690702,789
10,2.0102143207104772,790
100,0.8521020903694764,790
1000,0.9177421798816747,790
10,2.066760908162751,791
100,1.8994808260492138,791
1000,1.0101800338003573,791
10,1.0965771668244102,792
100,1.9414518204092301,792
1000,1.329731572031069,792
10,-0.05650821618542205,793
100,0.46660881757186207,793
1000,0.959233699663039,793
10,0.3994532781302586,794
100,1.3500355152614574,794
1000,1.1658373687318822,794
10,1.109157356721024,795
100,0.5988091269153681,795
1000,0.6622367195113574,795
10,0.8352842885072759,796
100,0.43379597628552874,796
1000,0.9976562311443444,796
10,-11.148725520173228,797
100,1.4318432898697995,797
1000,0.9618779873343491,797
10,0.4063030229402325,798
100,0.628228258581522,798
1000,1.2492878441454585,798
10,3.1873061309334623,799
100,1.6177193413080786,799
1000,1.276887932147391,799
10,-0.6007073751522329,800
100,0.7193796914717311,800
1000,1.1605850973555405,800
10,7.1280440042534465,801
100,0.43696483843069645,801
1000,0.6981951184708491,801
10,1.1872030778718086,802
100,0.621935916153843,802
1000,1.0975218765472434,802
10,2.2457761901531224,803
100,1.0248098237255288,803
1000,1.0843507575821565,803
10,-1.0330148329936508,804
100,1.1558869947409305,804
1000,0.6749501156960239,804
10,-2.966844270402449,805
100,0.13690834923480955,805
1000,0.9255418463152233,805
10,-1.3213196038037731,806
100,1.17444596893906,806
1000,1.025313643649211,806
10,1.6034374687617963,807
100,1.4952049454894079,807
1000,0.9095923580751477,807
10,0.7387997748536395,808
100,-0.3173808116063338,808
1000,0.9771109548368447,808
10,0.3907501420267794,809
100,1.5358870247284813,809
1000,0.7900689547991647,809
10,-1.733236312456531,810
100,1.7059196135918977,810
1000,1.2040686693473428,810
10,0.22401091067656603,811
100,1.3544394557643813,811
1000,0.7928473521174257,811
10,0.9521975288569707,812
100,1.13783923389743,812
1000,1.0313843777295295,812
10,1.4211724902160245,813
100,0.9257677405344663,813
1000,1.091277259864335,813
10,1.2331126411974143,814
100,1.5870647474162969,814
1000,1.3591339959015334,814
10,0.6715934911606576,815
100,1.05631610898057,815
1000,1.0072096492051836,815
10,0.6911237027614587,816
100,1.2288493161702436,816
1000,0.9978803784823231,816
10,0.6798009657554781,817
100,3.032254993704351,817
1000,1.2248563278731464,817
10,0.3976591265804388,818
100,0.826863085879781,818
1000,1.1615649543395958,818
10,-0.09880741743512743,819
100,1.0906124186058597,819
1000,0.8335486999362209,819
10,1.662837276885312,820
100,1.6357834608521868,820
1000,1.425085037607983,820
10,-0.8174649666136431,821
100,1.2629942832235896,821
1000,1.2046945444857906,821
10,1.131712076366735,822
100,0.7366239902974719,822
1000,1.21979949241511,822
10,1.762874299757132,823
100,1.9201617214111308,823
1000,0.7255277121571624,823
10,-0.0053037456100057945,824
100,1.0040351003994314,824
1000,1.2685092634893356,824
10,2.317097614616996,825
100,1.7605912674830775,825
1000,1.272880224900124,825
10,2.3569202367004425,826
100,0.30486828921302594,826
1000,0.840998744503713,826
10,2.2625305268412514,827
100,1.0961094418337154,827
1000,0.755312006112709,827
10,-2.0396035627807465,828
100,2.0804884037184537,828
1000,1.2148042322425248,828
10,-0.5467178092822189,829
100,1.1059482479672387,829
1000,0.9592973909441164,829
10,0.24227002178609058,830
100,0.7373481017685594,830
1000,1.018599589965469,830
10,2.8364121228297527,831
100,1.3086463002736923,831
1000,1.3249357864514564,831
10,-0.44266484601046,832
100,0.352642084747724,832
1000,0.5639011418562738,832
10,0.393685838546314,833
100,1.4834482622790004,833
1000,0.9615538373606136,833
10,1.059348909262094,834
100,-0.2358342138989775,834
1000,0.8580651873891426,834
10,0.34684675907317203,835
100,1.3350299675183188,835
1000,1.0575034130679355,835
10,2.403842742087762,836
100,0.3610430716293794,836
1000,0.8298590473822155,836
10,-2.351072742754491,837
100,0.5393568198798157,837
1000,0.886671384464342,837
10,2.0054325410709217,838
100,0.8578293373604654,838
1000,0.8949698314453987,838
10,0.8114898583767055,839
100,1.0668370725311531,839
1000,0.7851321238145692,839
10,1.5871186487009157,840
100,1.0367757264257205,840
1000,1.0858959701724322,840
10,1.0056891966828632,841
100,1.4987520711932798,841
1000,1.0421226682340432,841
10,2.1938832539070066,842
100,1.5285366594075884,842
1000,1.2016506262731188,842
10,-0.28539390947381854,843
100,0.46313521000500346,843
1000,0.8736904708039038,843
10,-2.4559357644089457,844
100,0.3455492259304012,844
1000,1.1229132736354914,844
10,-1.462584666558066,845
100,1.0018518629803184,845
1000,0.9805889476599646,845
10,-1.9594541189370822,846
100,1.0708939506638426,846
1000,0.985758524999679,846
10,0.19826531297708697,847
100,1.6698839125023972,847
1000,0.9366355919288204,847
10,2.1887734646833947,848
100,0.6700623525183622,848
1000,1.2059095668050404,848
10,1.4762703980096197,849
100,1.7630383837448136,849
1000,1.0849629398596699,849
10,1.2209206135220103,850
100,1.9844224210788606,850
1000,1.2047899044658554,850
10,-0.023337082087936244,851
100,0.8708399462474075,851
1000,1.3344447132334498,851
10,-0.11602283818785596,852
100,0.8145597199116783,852
1000,1.092183709328333,852
10,3.871508773166991,853
100,0.6408429008789027,853
1000,0.7743747245709547,853
10,0.2581473046500238,854
100,0.4104469748786672,854
1000,1.4021943922164304,854
10,1.3316222686533012,855
100,0.13240686156039141,855
1000,0.8840257458626467,855
10,1.3707100077579149,856
100,0.15416961233114432,856
1000,0.7870079496450073,856
10,0.8272973517025578,857
100,1.088306992497826,857
1000,1.05297120245761,857
10,1.1772692096795427,858
100,1.1382955201369236,858
1000,1.041278339727945,858
10,2.0735474928066426,859
100,0.3876758112063519,859
1000,1.0336490720653808,859
10,4.1022131774833355,860
100,1.4907507145967804,860
1000,1.1117440765278603,860
10,1.4596527246244773,861
100,0.6009813790043878,861
1000,1.3828763517191205,861
10,-1.0200441693874704,862
100,0.32985704586573367,862
1000,0.9050918417374726,862
10,0.9854895370880153,863
100,1.505029531075862,863
1000,0.7435859425034378,863
10,2.535497481705985,864
100,1.2553632623124844,864
1000,1.438386475671225,864
10,0.5965235157780306,865
100,1.4475688846101609,865
1000,1.079070834375032,865
10,1.3785008260506553,866
100,1.4943953979506996,866
1000,1.1406760283291708,866
10,2.7582918251711805,867
100,1.4638376866761194,867
1000,1.1733919372858468,867
10,1.448169891228221,868
100,1.2755210107465877,868
1000,0.9871497047101487,868
10,1.4960818504767694,869
100,1.6986652674374596,869
1000,1.0472735873201893,869
10,-0.8166211420762053,870
100,1.4447244062497004,870
1000,0.9550798795096774,870
10,4.37814404740606,871
100,1.3074019657241256,871
1000,1.269902872303023,871
10,1.0571531247441766,872
100,1.7487963256556134,872
1000,1.048517088496528,872
10,-0.43214863774076057,873
100,0.870025923224728,873
1000,0.9193928453719652,873
10,0.3388734384996266,874
100,1.2595268641096484,874
1000,1.1096578349433155,874
10,1.7703366349610266,875
100,1.6325935946734507,875
1000,0.6779629809097488,875
10,2.5983239496201196,876
100,1.2187070360168868,876
1000,0.8874138579258386,876
10,-0.219054561557435,877
100,1.5088376368328897,877
1000,1.0292790245878292,877
10,1.2876814390173004,878
100,0.6648552189794176,878
1000,0.5185621947885289,878
10,1.2010405904826733,879
100,1.1038285422216316,879
1000,0.8766066596514479,879
10,1.2440488899803421,880
100,0.2414537922696017,880
1000,0.682605411367578,880
10,1.0771931507760701,881
100,0.5713158721988391,881
1000,1.0123600906199879,881
10,2.5625320924232087,882
100,1.4524981097608354,882
1000,1.1703672330657444,882
10,0.6211396167170934,883
100,1.1740623583206355,883
1000,0.915699595184275,883
10,-0.0821517616726157,884
100,0.28381535373052674,884
1000,0.8222523515764412,884
10,1.4252361035385896,885
100,0.7597901365616296,885
1000,1.1145521107663867,885
10,1.9458876479768632,886
100,0.5587447322798802,886
1000,0.7596954888609286,886
10,0.5592208262214148,887
100,1.0216617531005763,887
1000,0.979053190779005,887
10,3.5781097211264594,888
100,1.2616042174124549,888
1000,0.7622719219247875,888
10,-0.053834311641570605,889
100,0.2032731793493051,889
1000,1.082324743726363,889
10,1.2899250171145942,890
100,0.004807146063395583,890
1000,1.1601969878322136,890
10,-2.266423475022929,891
100,1.432008217419984,891
1000,0.986473053743831,891
10,1.7353131017715133,892
100,0.3427536772753658,892
1000,1.271503635118166,892
10,4.005380233739657,893
100,0.8444493028416479,893
1000,1.2087273719540552,893
10,2.014624657365047,894
100,0.8501206171896093,894
1000,0.9680251554698606,894
10,-0.2892192719751701,895
100,0.37825784639004867,895
1000,1.2639494081245668,895
10,2.282242564911509,896
100,0.8587273118879546,896
1000,0.596488983849524,896
10,-3.0727025987021657,897
100,0.7661493992342585,897
1000,1.2463078603630762,897
10,1.7565328877634772,898
100,0.44762445303186427,898
1000,0.7771384792643975,898
10,3.807226349511578,899
100,-0.009343434534696231,899
1000,0.9965469421488884,899
10,-0.9939500577287402,900
100,0.5279089850923258,900
1000,1.088584483449932,900
10,1.8961267985841193,901
100,1.1845162885517155,901
1000,1.0176923334003358,901
10,0.47297419666980983,902
100,1.2646221806592464,902
1000,0.9286605048819049,902
10,-0.8157790585904966,903
100,1.036667833436511,903
1000,1.3058380207583893,903
10,2.4105848646582415,904
100,-0.7772982569242661,904
1000,1.0762598046035095,904
10,-0.21722485483108278,905
100,1.0723852828279927,905
1000,1.107166521561776,905
10,2.4925791805858184,906
100,0.3095332805726534,906
1000,1.2070202643904338,906
10,0.7078363660021977,907
100,0.8373703982948111,907
1000,1.4520261264965757,907
10,2.999148841062444,908
100,1.1829540550281352,908
1000,0.8220532963436659,908
10,1.0604817054638223,909
100,0.87687799583369,909
1000,0.9926440997081153,909
10,7.2571018041748,910
100,0.1781315974222435,910
1000,1.002554881785682,910
10,2.5265838271318954,911
100,0.9525498229063907,911
1000,1.095114153559852,911
10,-0.018822885212299603,912
100,0.5643771611034056,912
1000,1.0981226050695325,912
10,0.7010889923817909,913
100,0.6607873134363539,913
1000,0.8349834025160906,913
10,2.757613764061547,914
100,1.2733886591035746,914
1000,1.0619779896322796,914
10,1.0327607792001552,915
100,0.8841261683142615,915
1000,1.098222170176997,915
10,-2.206239433730365,916
100,-0.03928403623281317,916
1000,1.276546597823191,916
10,0.003056662724213201,917
100,0.9755018266411054,917
1000,1.1775289877540926,917
10,0.8803188516128903,918
100,1.417035862307272,918
1000,1.6597160334030008,918
10,2.023886446811301,919
100,0.80401741139506,919
1000,0.8204010688868971,919
10,1.1032853109662357,920
100,1.3543725052157605,920
1000,0.8075677685958552,920
10,2.4566190391705356,921
100,0.8473131818530814,921
1000,0.9408830195528672,921
10,0.6089302336692828,922
100,0.8745679245423696,922
1000,1.0701254029403426,922
10,1.4383609914873214,923
100,0.8662962923913855,923
1000,0.9734460358813274,923
10,1.920608489556021,924
100,1.190290355735487,924
1000,1.0950027012740167,924
10,0.6190069043436904,925
100,0.36884599015456837,925
1000,1.0449336615481613,925
10,0.4353546816892146,926
100,0.3489232147171949,926
1000,1.0290583576669068,926
10,0.028798041737778772,927
100,1.433384546691002,927
1000,0.9232370878347176,927
10,-0.09466427417605539,928
100,0.9167758032776261,928
1000,1.1004369730236907,928
10,1.4370094342566226,929
100,0.8904463796485864,929
1000,0.9204565227699524,929
10,2.051201748538816,930
100,0.40419431336635625,930
1000,1.37046501818881,930
10,1.3014170431581193,931
100,1.0146979543801815,931
1000,0.7153170978685315,931
10,1.4720205654146161,932
100,1.3560808691242856,932
1000,0.9769214981086444,932
10,2.4573890739096833,933
100,1.1984001745056758,933
1000,1.0983321218541242,933
10,0.30173772524383424,934
100,0.2992611000563545,934
1000,0.8534813271581796,934
10,0.7847341862630799,935
100,0.005278923166686456,935
1000,0.7470037396004107,935
10,1.4862320429414582,936
100,2.011680233682181,936
1000,1.0149923337127065,936
10,0.684881217873367,937
100,-0.24331793207875424,937
1000,0.9551485344002751,937
10,0.5905281378480783,938
100,0.762297798045899,938
1000,1.4647970394568095,938
10,1.681218308550636,939
100,-0.08650771345101146,939
1000,0.9317087709017094,939
10,0.9162236688636157,940
100,1.0896946277144506,940
1000,0.5732687651138008,940
10,0.38228784544570793,941
100,1.3423501346798783,941
1000,1.109273847529768,941
10,1.186707074633357,942
100,2.6811140424371644,942
1000,0.884846225246525,942
10,0.9817343273053358,943
100,1.3017538959251498,943
1000,1.0266608214704094,943
10,2.0822143907211066,944
100,1.1030401209723275,944
1000,0.9485207840940253,944
10,0.8101834454431245,945
100,0.10456291027485735,945
1000,0.9829752238715296,945
10,2.2126989550264753,946
100,1.8823044367646609,946
1000,0.9660742502903115,946
10,1.1417488225060861,947
100,0.1899402214999919,947
1000,0.9690788337658728,947
10,0.9007963438539839,948
100,0.7159461177730256,948
1000,0.9164517633292106,948
10,1.1696473478931761,949
100,1.3999304640555699,949
1000,1.2228911182005346,949
10,0.3370984012432802,950
100,0.6054952706363681,950
1000,1.4337403245051803,950
10,1.36922049193206,951
100,1.2879232353951597,951
1000,1.139167802158089,951
10,1.968361065972199,952
100,1.1639609201030594,952
1000,1.4590711626347814,952
10,1.064843743928675,953
100,1.3341006359185879,953
1000,0.9623331580478941,953
10,0.4380753097823732,954
100,0.6245971159937268,954
1000,0.9577416745308203,954
10,1.2189713308212122,955
100,0.17333365228421538,955
1000,0.8673710176973287,955
10,0.5213042399017045,956
100,1.1061724711864591,956
1000,0.9608355719149109,956
10,0.536801392694034,957
100,0.21830542404715703,957
1000,0.9619741864110994,957
10,0.32585576388972187,958
100,1.5456177295517706,958
1000,1.3605177314827936,958
10,0.9189556798082071,959
100,0.8391981122715333,959
1000,0.7435307317235924,959
10,-9.208362736384567,960
100,1.356274527224975,960
1000,0.9941709031319997,960
10,1.4597079641691773,961
100,1.3964083240889522,961
1000,1.1728948130715955,961
10,1.5552785455838722,962
100,0.8597899711929621,962
1000,1.1372487422312598,962
10,-0.3239687628184041,963
100,0.7925910663850217,963
1000,1.4040763492713988,963
10,0.7787758227478848,964
100,1.380043434711969,964
1000,0.8982487442376864,964
10,0.08469792901333138,965
100,1.0764135349247435,965
1000,0.560496750173975,965
10,1.8216651158395556,966
100,0.6513466270194999,966
1000,0.584375966494676,966
10,1.3106189816424978,967
100,1.1767888453116322,967
1000,0.6861330180527326,967
10,1.7617843932820905,968
100,1.1609995311595127,968
1000,0.9980218774864972,968
10,0.9311474988699162,969
100,0.8398106501514069,969
1000,0.7816507328445418,969
10,1.6187905441701047,970
100,1.2285845796112775,970
1000,1.2300904758424611,970
10,0.5586590174462569,971
100,0.5043648322646863,971
1000,0.8536419479277731,971
10,1.1531280921092728,972
100,1.0114753464263322,972
1000,1.06935446411178,972
10,4.29069659985483,973
100,1.9552577873739672,973
1000,0.7816398305921838,973
10,2.036175105986072,974
100,1.7211236374373713,974
1000,1.1657551435988727,974
10,-1.3329842750337249,975
100,1.4288198336438622,975
1000,1.1261774746674988,975
10,-5.554975067070856,976
100,1.5456114994703591,976
1000,1.1247620772138769,976
10,0.40338839673084487,977
100,-0.0615433284454438,977
1000,1.1954087089278636,977
10,1.0196734802476675,978
100,0.7876112926528507,978
1000,0.9497825596731453,978
10,0.8637239790346661,979
100,0.8594231549477626,979
1000,0.7757460201880639,979
10,1.602721950421231,980
100,1.4914214410315172,980
1000,0.7951151072180199,980
10,1.2463613702834944,981
100,0.18618083263703958,981
1000,1.08538271041978,981
10,-0.34198688002970684,982
100,0.8315731325404182,982
1000,0.9059904672796981,982
10,13.219982173259243,983
100,1.5621582805372223,983
1000,1.112269185280176,983
10,-2.180368911132856,984
100,1.097427783486935,984
1000,0.8863633422085588,984
10,1.4941775190966722,985
100,0.8401531551089979,985
1000,1.2177277967466098,985
10,1.2223047671738139,986
100,0.8381019081778772,986
1000,0.9578671232441993,986
10,0.39051762173246535,987
100,0.5677853856932829,987
1000,1.1780671669887506,987
10,-0.23217162561355129,988
100,0.9296687800408411,988
1000,0.8184615497584832,988
10,-1.9133759649346187,989
100,1.7935428246691945,989
1000,0.9936587452155399,989
10,1.1255287370093594,990
100,1.689160116340202,990
1000,0.7975116978911154,990
10,2.1040709808803713,991
100,0.33243154022389104,991
1000,0.9180645826837752,991
10,2.194045887502493,992
100,0.2169324968029672,992
1000,0.8780685211520902,992
10,-0.5007746322703102,993
100,0.6781627861516644,993
1000,0.7175299708455868,993
10,2.09181451905743,994
100,1.182282208918225,994
1000,1.004718260347277,994
10,6.5691054963472615,995
100,-0.32138769491324937,995
1000,1.0573616015782565,995
10,0.33773961063730035,996
100,1.550615745385076,996
1000,1.0359899635782404,996
10,1.3626600800898152,997
100,0.8053513950149878,997
1000,0.7365686776771011,997
10,1.018145976592982,998
100,2.3440747560026045,998
1000,0.8591777520978108,998
10,0.9177969116402961,999
100,0.3754409118840374,999
1000,1.107307649355314,999
10,0.3592928029339857,1000
100,1.202177130090914,1000
1000,0.6704746649695136,1000
